date,song,singer,streams,url_list,Company,Duration,gender,lang
2020-12-25--2021-01-01,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,"23,892",https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK,This compilation Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,173,Eng,Eng
2020-12-25--2021-01-01,我在切爾諾貝爾 等你,Juno Mak,"23,847",https://open.spotify.com/track/6MTdk56Z0B1NVg2is1cGen,l of Dawn Company Ltd. & 幻國文化娛樂有限公司 imagine.nation entertainment limited,356,Eng,Can
2020-12-25--2021-01-01,思覺失調,Wilfred Lau,"23,796",https://open.spotify.com/track/3H9gYJcdtqeUiM8WX8YrZz,Go East Entertainment Company Ltd.,205,Eng,Can
2020-12-25--2021-01-01,Christmas Tree Farm,Taylor Swift,"23,531",https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek,Taylor Swift,228,F,Eng
2020-12-25--2021-01-01,我們 - 《後來的我們》電影主題曲,Eason Chan,"23,169",https://open.spotify.com/track/0Uf0SvwUrf02ucIt1d0Wos,Eas Music Ltd,260,Eng,Can
2020-12-25--2021-01-01,Dingga,MAMAMOO,"23,145",https://open.spotify.com/track/0bDYceyQd1jnJO4sK47YxU,"RBW, Inc,under license to Kakao M Corp.",179,G,Other
2020-12-25--2021-01-01,"哭牆 (劇集"" 香港愛情故事"" 片尾曲)",Vivian Koo,"23,099",https://open.spotify.com/track/2gDAq9jBg0qpse00N9CcNx,The Voice Entertainment Group Limited,278,F,Man
2020-12-25--2021-01-01,Put Your Records On,Ritt Momney,"23,065",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,Disruptor Records/Columbia Records,210,Eng,Eng
2020-12-25--2021-01-01,Boy With Luv (feat. Halsey),BTS,"22,955",https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,BIGHIT MUSIC / HYBE,229,G,Other
2020-12-25--2021-01-01,到此為止,Shiga Lin,"22,920",https://open.spotify.com/track/57jgqH9etSfTvIJ7qYN1o5,Warner Music Hong Kong Ltd,261,F,Can
2020-12-25--2021-01-01,WAP (feat. Megan Thee Stallion),Cardi B,"22,881",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,Atlantic Recording Corporation,187,F,Eng
2020-12-25--2021-01-01,因為你 所以我,Mayday,"22,841",https://open.spotify.com/track/3oRP6yGs5d0kFpGRRzzaS8,Bin Music International Limited,281,G,Man
2020-12-25--2021-01-01,Reminds Me Of You,"Juice WRLD, The Kid LAROI","22,827",https://open.spotify.com/track/5YSHygGN9D0mID1NsVd5my,Grade A Productions/Interscope Records,158,G,Eng
2020-12-25--2021-01-01,Christmas Without You,Ava Max,"22,747",https://open.spotify.com/track/1QLZKzC2pjP4ySf4ALrNhm,"tic Records, © 2020 Artist Partner Group, Inc.",169,F,Eng
2020-12-25--2021-01-01,"讓愛高飛 - 劇集 ""多功能老婆"" 片尾曲",Pakho Chau,"22,746",https://open.spotify.com/track/7nIxo0dE9d4FBwPYhmdQae,The Voice Entertainment Group Limited,220,Eng,Can
2020-12-25--2021-01-01,大哥,Janice Vidal,"22,713",https://open.spotify.com/track/2fzOOTi4YDXENpUCr1fiaW,Amusic,235,F,Can
2020-12-25--2021-01-01,逃生門 (feat. 王灝兒) - 門外版,"Endy Chow, JW","22,552",https://open.spotify.com/track/2WMOgfhslraKnEEbXSL5JJ,WOW Music Ltd. / Sunny Idea HK Ltd.,269,G,Can
2020-12-25--2021-01-01,ROCKSTAR (feat. Roddy Ricch),DaBaby,"22,478",https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,Interscope Records,181,Eng,Eng
2020-12-25--2021-01-01,7 rings,Ariana Grande,"22,329",https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,"Republic Records, a division of UMG Recordings, Inc.",178,F,Eng
2020-12-25--2021-01-01,心之科學,Joey Yung,"22,211",https://open.spotify.com/track/1gVMd7oYGo6Whlgg7pAa7M,EEG Music,235,F,Can
2020-12-25--2021-01-01,Beautiful People (feat. Khalid),Ed Sheeran,"22,066",https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Warner Music UK Limited.,197,Eng,Eng
2020-12-25--2021-01-01,晴天,Jay Chou,"22,023",https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH,JVR Music International Ltd.,269,Eng,Man
2020-12-25--2021-01-01,AYA,MAMAMOO,"21,988",https://open.spotify.com/track/4BZXVFYCb76Q0Klojq4piV,"RBW Inc.,under license to Kakao M Corp.",211,G,Other
2020-12-25--2021-01-01,你是你本身的傳奇,Charmaine Fong,"21,915",https://open.spotify.com/track/5uMkdWf1H6JEcpcdnPOSZM,Strawberry Fields Ltd.,228,F,Can
2020-12-25--2021-01-01,I Don't Care (with Justin Bieber),Ed Sheeran,"21,877",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,Warner Music UK Limited.,219,Eng,Eng
2020-12-25--2021-01-01,DDU-DU DDU-DU,BLACKPINK,"21,762",https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw,"YG Entertainment, distributed through Interscope Records",209,G,Other
2020-12-25--2021-01-01,你的名字 我的姓氏,Jacky Cheung,"21,742",https://open.spotify.com/track/5EXFP96IEtC5zdDvb8yZG8,Universal Music Ltd.,301,Eng,Can
2020-12-25--2021-01-01,讓我留在你身邊,Eason Chan,"21,675",https://open.spotify.com/track/07MNtfddtgCo6VrUm3O9dw,Eas Music Ltd,185,Eng,Can
2020-12-25--2021-01-01,Have Yourself A Merry Little Christmas,Sam Smith,"21,668",https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K,"Capitol Records, a division of Universal Music Operations Limited",170,Eng,Eng
2020-12-25--2021-01-01,低級趣味,Janice Vidal,"21,657",https://open.spotify.com/track/0iKOmbBV5pNZt7wx1K8Ffp,Warner Music Hong Kong Ltd.,217,F,Can
2020-12-25--2021-01-01,Love Paradise,Kelly Chen,"21,656",https://open.spotify.com/track/73LRTBKmdjroFDSBGSqClt,Go East Entertainment Company Ltd.,196,F,Can
2020-12-25--2021-01-01,Santa Baby,"Ariana Grande, Liz Gillies","21,596",https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb,"Firewheel LLP under exclusive licence to Parlophone Records Limited, a Warner Music Group company",201,G,Eng
2020-12-25--2021-01-01,pov,Ariana Grande,"21,540",https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,"Republic Records, a division of UMG Recordings, Inc.",201,F,Eng
2020-12-25--2021-01-01,Closer,"The Chainsmokers, Halsey","21,525",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Disruptor Records/Columbia Records,244,G,Eng
2020-12-25--2021-01-01,"相愛很難 - 電影""男人四十""歌曲","Jacky Cheung, Anita Mui","21,509",https://open.spotify.com/track/6kZfjIUmJqQAosGKyOcOIk,What's Music International Incorporated,223,G,Can
2020-12-25--2021-01-01,謝謝對不起,Angela Hui,"21,426",https://open.spotify.com/track/1szYB5fwpt5ZtbCDNcLHId,EEG Music,225,F,Can
2020-12-25--2021-01-01,Heather,Conan Gray,"21,403",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,"Republic Records, a division of UMG Recordings, Inc.",198,Eng,Eng
2020-12-25--2021-01-01,Photograph,Ed Sheeran,"21,392",https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,"Asylum Records UK, a Warner Music UK Company",258,Eng,Eng
2020-12-25--2021-01-01,Teach Me How To Love,Shawn Mendes,"21,209",https://open.spotify.com/track/5LZtB6nxvjIhUoElp3Zqk0,"Island Records, a division of UMG Recordings, Inc.",202,Eng,Eng
2020-12-25--2021-01-01,Say You Won't Let Go,James Arthur,"21,101",https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Sony Music Entertainment Germany GmbH,211,Eng,Eng
2020-12-25--2021-01-01,Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono","21,055",https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b,EMI Records Ltd,214,G,Eng
2020-12-25--2021-01-01,Naughty List (with Dixie),Liam Payne,"21,016",https://open.spotify.com/track/2Y0ktCGrGoGcQFXsGztvhi,"Hampton Records Limited, under exclusive licence to Universal Music Operations Limited",154,Eng,Eng
2020-12-25--2021-01-01,As If It's Your Last,BLACKPINK,"20,990",https://open.spotify.com/track/4ZxOuNHhpyOj4gv52MtQpT,tertainment,213,G,Other
2020-12-25--2021-01-01,陀飛輪,Eason Chan,"20,920",https://open.spotify.com/track/0pmGleExiQyd0HxV5kAOwK,Cinepoly Records Co. Ltd.,278,Eng,Can
2020-12-25--2021-01-01,Maria,Hwa Sa,"20,862",https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh,"sed by RBW, Inc.",199,F,Other
2020-12-25--2021-01-01,另一個諾貝爾,陳卓賢 Ian,"20,840",https://open.spotify.com/track/56Aal9B8gurDIRmlw4y74a,Music Nation Records Co. Ltd.,254,Eng,Can
2020-12-25--2021-01-01,長相廝守,ToNick,"20,836",https://open.spotify.com/track/44TjgDPUGUqU3ylA8tBkVf,3721 Productions,273,G,Can
2020-12-25--2021-01-01,後來的我們,Mayday,"20,782",https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1,Bin Music International Limited,346,G,Man
2020-12-25--2021-01-01,無盡,Supper Moment,"20,752",https://open.spotify.com/track/6TNz79kvUVVQSM2EhZQVq8,,266,G,Can
2020-12-25--2021-01-01,追,Leslie Cheung,"20,725",https://open.spotify.com/track/66cBlqEs1viJJCE74CDfGB,"Rock Records Co., Ltd.",323,Eng,Can
2020-12-25--2021-01-01,幻愛 (Jonathan Version) - 電影《幻愛》主題曲,Lil’ Ashes,"20,698",https://open.spotify.com/track/6IoBHtwHYhCP3RMRGlf3t5,Photon Films (HK) Limited exclusively distributed by Sony Music Entertainment HK Ltd.,279,G,Can
2020-12-25--2021-01-01,原始心態,Kwan Gor,"20,660",https://open.spotify.com/track/1Da0ZLj6A9qPwfM36K7dXS,Sunny Idea HK Ltd.,297,Eng,Can
2020-12-25--2021-01-01,Bet You Wanna (feat. Cardi B),BLACKPINK,"20,594",https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe,"YG Entertainment, distributed through Interscope Records",161,G,Other
2020-12-25--2021-01-01,永遠飛行模式,Dear Jane,"20,522",https://open.spotify.com/track/5EIzOqZAhzahqfECAm68sY,Warner Music Hong Kong Ltd.,240,F,Can
2020-12-25--2021-01-01,別為我好,Angela Hui,"20,404",https://open.spotify.com/track/7mjD9lnV1pLw36tPcyPHF5,EEG Music,207,F,Can
2020-12-25--2021-01-01,突然好想你,Mayday,"20,370",https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr,Bin Music International Limited,265,G,Man
2020-12-25--2021-01-01,Take You Dancing,Jason Derulo,"20,287",https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,"tic Records, © 2020 Artist Partner Group, Inc.",190,Eng,Eng
2020-12-25--2021-01-01,Cozy Little Christmas,Katy Perry,"20,261",https://open.spotify.com/track/02FaKXXL7KUtRc7K0k54tL,"Capitol Records, LLC",182,F,Eng
2020-12-25--2021-01-01,紅綠燈,Stephanie Cheng,"20,228",https://open.spotify.com/track/3Pj9gTUfcQEBe1glNWNwF9,Neway Star Limited,237,F,Can
2020-12-25--2021-01-01,Psycho,Red Velvet,"20,150",https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,SM Entertainment,210,G,Other
2020-12-18--2020-12-25,All I Want for Christmas Is You,Mariah Carey,"139,433",https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sony Music Entertainment,241,F,Eng
2020-12-18--2020-12-25,Last Christmas,Wham!,"131,125",https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,Sony Music Entertainment (UK) Ltd.,262,G,Eng
2020-12-18--2020-12-25,Santa Tell Me,Ariana Grande,"128,314",https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,"Republic Records, a division of UMG Recordings, Inc.",204,F,Eng
2020-12-18--2020-12-25,是但求其愛,Eason Chan,"126,843",https://open.spotify.com/track/4IkQXb1IdIziAJmO3FODo7,Eas Music Ltd,269,Eng,Can
2020-12-18--2020-12-25,一人之境 in C major,Terence Lam,"113,478",https://open.spotify.com/track/32QnXosZq7A11knnBAEqk7,Terence Lam Production & Co.,195,Eng,Can
2020-12-18--2020-12-25,隔離 - Studio Live Duet,"Jace Chan, Terence Lam","106,376",https://open.spotify.com/track/4xL01OuFjqizPDclF8gDpl,Universal Music Ltd.,248,G,Can
2020-12-18--2020-12-25,時光倒流一句話,Terence Lam,"101,407",https://open.spotify.com/track/63QmxPL3QlchvXcHLsI6UM,Terence Lam Production & Co.,253,Eng,Can
2020-12-18--2020-12-25,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,Crowd Lu,"101,098",https://open.spotify.com/track/3OC84eKMxRJ4x0Hcwl9i4i,Team Ear Music,320,Eng,Can
2020-12-18--2020-12-25,銀河修理員,Dear Jane,"97,664",https://open.spotify.com/track/0pupuSkMBGpzsqG3fWcyPe,Warner Music Hong Kong Ltd.,232,F,Can
2020-12-18--2020-12-25,Rockin' Around The Christmas Tree,Brenda Lee,"96,219",https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,"UMG Recordings, Inc.",126,F,Eng
2020-12-18--2020-12-25,It's Beginning to Look a Lot like Christmas,Michael Bublé,"96,075",https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,Reprise Records,206,Eng,Eng
2020-12-18--2020-12-25,Jingle Bell Rock,Bobby Helms,"93,915",https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,"UMG Recordings, Inc.",130,Eng,Eng
2020-12-18--2020-12-25,Underneath the Tree,Kelly Clarkson,"92,347",https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,"RCA Records, a division of Sony Music Entertainment",229,F,Eng
2020-12-18--2020-12-25,炎,LiSA,"83,752",https://open.spotify.com/track/0cSkn2l67csUljEy0EEBPn,Sony Music Labels Inc.,275,F,Other
2020-12-18--2020-12-25,It's the Most Wonderful Time of the Year,Andy Williams,"82,710",https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,(P) SONY BMG MUSIC ENTERTAINMENT,151,Eng,Eng
2020-12-18--2020-12-25,Dynamite,BTS,"82,115",https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,BIGHIT MUSIC / HYBE,199,G,Other
2020-12-18--2020-12-25,Mistletoe,Justin Bieber,"81,830",https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,The Island Def Jam Music Group,182,Eng,Eng
2020-12-18--2020-12-25,positions,Ariana Grande,"81,260",https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,"Republic Records, a division of UMG Recordings, Inc.",172,F,Eng
2020-12-18--2020-12-25,willow,Taylor Swift,"79,113",https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,214,F,Eng
2020-12-18--2020-12-25,下一位前度,Terence Lam,"75,321",https://open.spotify.com/track/0Q3jOuEpx8Esi2qZMQSghl,Terence Lam Production & Co.,275,Eng,Can
2020-12-18--2020-12-25,How You Like That,BLACKPINK,"74,111",https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,"YG Entertainment, distributed through Interscope Records",182,G,Other
2020-12-18--2020-12-25,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,"72,322",https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,"Capitol Records, LLC",117,Eng,Eng
2020-12-18--2020-12-25,東京人壽,Joey Yung,"71,469",https://open.spotify.com/track/1qc9E4zCJ5utXDQVIAZlkm,EEG Music,257,F,Can
2020-12-18--2020-12-25,Holly Jolly Christmas,Michael Bublé,"70,219",https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,Reprise Records,119,Eng,Eng
2020-12-18--2020-12-25,Lovesick Girls,BLACKPINK,"69,767",https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,"YG Entertainment, distributed through Interscope Records",194,G,Other
2020-12-18--2020-12-25,34+35,Ariana Grande,"67,281",https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,"Republic Records, a division of UMG Recordings, Inc.",173,F,Eng
2020-12-18--2020-12-25,Life Goes On,BTS,"66,887",https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,BIGHIT MUSIC / HYBE,207,G,Other
2020-12-18--2020-12-25,呼吸有害,Karen Mok,"65,276",https://open.spotify.com/track/4t53NE3uBLkTwW9rUgiHC8,Mok-A-Bye Baby Music Limited,192,F,Can
2020-12-18--2020-12-25,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,"65,043",https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa,"Rock Records Co., Ltd.",239,G,Man
2020-12-18--2020-12-25,哀的美敦書,Dear Jane,"64,374",https://open.spotify.com/track/2mh20y35EhzqMy6su3sJJA,Warner Music Hong Kong Ltd.,269,F,Can
2020-12-18--2020-12-25,未開始已經結束,Dear Jane,"64,282",https://open.spotify.com/track/3pciLZ7pj3WiwP8AmKdze8,Warner Music Hong Kong Ltd.,307,F,Can
2020-12-18--2020-12-25,Therefore I Am,Billie Eilish,"64,018",https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,Darkroom/Interscope Records,174,F,Eng
2020-12-18--2020-12-25,Sleigh Ride,The Ronettes,"63,814",https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr,Sony Music Entertainment,181,G,Eng
2020-12-18--2020-12-25,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,"63,081",https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,"Island Records, a division of UMG Recordings, Inc.",178,Eng,Eng
2020-12-18--2020-12-25,隔離,Jace Chan,"62,677",https://open.spotify.com/track/7egdaSVtPnuW7YG821w7jz,Universal Music Ltd.,271,F,Can
2020-12-18--2020-12-25,CRY FOR ME,TWICE,"57,552",https://open.spotify.com/track/0PoAZ7SLFpqpYR9LSCYAo8,JYP Entertainment,204,G,Other
2020-12-18--2020-12-25,飞鸟和蝉,Ren Ran,"57,308",https://open.spotify.com/track/3IveWAHTMxZA4KYBPnylq5,千和世纪,296,F,Man
2020-12-18--2020-12-25,春秋,Hins Cheung,"56,786",https://open.spotify.com/track/2WVbMoHdWCspdiEa7OnG1D,Universal Music Ltd.,259,Eng,Can
2020-12-18--2020-12-25,Feliz Navidad,José Feliciano,"56,338",https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId,BMG NEW ZEALAND LTD,182,Eng,Other
2020-12-18--2020-12-25,紅蓮華,LiSA,"55,956",https://open.spotify.com/track/0qMip0B2D4ePEjBJvAtYre,"9),2020(1,3-6,8,10-13) Sony Music Labels Inc. / 2018(7),2019(2) Sony Music Entertainment (Japan) Inc.",237,F,Other
2020-12-18--2020-12-25,囍帖街,Kay Tse,"52,801",https://open.spotify.com/track/3hU9nGBhYJQwvF8BJ4PUcE,Cinepoly Records Co. Ltd.,211,F,Can
2020-12-18--2020-12-25,時間的初衷 (電影《一秒拳王》主題曲),"Endy Chow, ToNick","52,785",https://open.spotify.com/track/1ubjsQj2DEqPMqC5CCwMEw,mm2 Studios Hong Kong Limited,327,G,Can
2020-12-18--2020-12-25,2084,Dear Jane,"52,424",https://open.spotify.com/track/6pJT4f6S8GPQ7hWCDvygrN,Warner Music Hong Kong Ltd.,316,F,Can
2020-12-18--2020-12-25,Memories,Maroon 5,"52,303",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Interscope Records (222 Records),189,G,Eng
2020-12-18--2020-12-25,假使世界原來不像你預期,Charmaine Fong,"51,856",https://open.spotify.com/track/53HxUdYRCRMdzYPG0qhGUP,Strawberry Fields Ltd.,267,F,Can
2020-12-18--2020-12-25,Someone You Loved,Lewis Capaldi,"51,531",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Universal Music GmbH,182,Eng,Eng
2020-12-18--2020-12-25,Señorita,"Shawn Mendes, Camila Cabello","50,434",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,"Island Records, a division of UMG Recordings, Inc.",190,G,Eng
2020-12-18--2020-12-25,Lonely (with benny blanco),Justin Bieber,"50,360",https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,Friends Keep Secrets/Def Jam Recordings/Interscope Records,149,Eng,Eng
2020-12-18--2020-12-25,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,"50,182",https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,"Columbia Records, a division of Sony Music Entertainment",155,Eng,Eng
2020-12-18--2020-12-25,Do They Know It's Christmas? - 1984 Version,Band Aid,"49,405",https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,Band Aid Trust,222,G,Eng
2020-12-18--2020-12-25,說好不哭,"Jay Chou, Ashin Chen","49,103",https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf,JVR Music International Ltd.,222,G,Man
2020-12-18--2020-12-25,Levitating (feat. DaBaby),Dua Lipa,"49,013",https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,"Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited",203,F,Eng
2020-12-18--2020-12-25,你瞞我瞞,Jason Chan,"48,821",https://open.spotify.com/track/1eId3TVzGrwv73YAWAVQMX,Sony Music Entertainment Hong Kong Ltd.,237,Eng,Can
2020-12-18--2020-12-25,我該放手,JC 陳詠桐,"47,631",https://open.spotify.com/track/1ldMLpWMFcD28gbd9TICkv,Amusic,284,F,Can
2020-12-18--2020-12-25,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,"46,972",https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu,MPL Communications Inc/Ltd,227,Eng,Eng
2020-12-18--2020-12-25,I CAN'T STOP ME,TWICE,"45,512",https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,JYP Entertainment,205,G,Other
2020-12-18--2020-12-25,櫻花樹下,Hins Cheung,"44,961",https://open.spotify.com/track/2FgDWCqMCIAATvqr9ozeYm,Universal Music Ltd.,249,Eng,Can
2020-12-18--2020-12-25,Mood (feat. iann dior),24kGoldn,"42,917",https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,"Records Label, LLC / Columbia",140,G,Eng
2020-12-18--2020-12-25,Pretty Savage,BLACKPINK,"42,785",https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,"YG Entertainment, distributed through Interscope Records",201,G,Other
2020-12-18--2020-12-25,Ice Cream (with Selena Gomez),BLACKPINK,"42,109",https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,"YG Entertainment, distributed through Interscope Records",177,G,Other
2020-12-18--2020-12-25,致明日的舞,Eason Chan,"40,650",https://open.spotify.com/track/4K4giRULEibP61XuMsJJRd,Eas Music Ltd,210,Eng,Can
2020-12-18--2020-12-25,Blinding Lights,The Weeknd,"40,036",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,"The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc.",200,Eng,Eng
2020-12-18--2020-12-25,Panorama,IZ*ONE,"39,926",https://open.spotify.com/track/0CnpSTdL9l5vQM4YnzXtyo,"OFF THE RECORD Entertainment, SWING Entertainment under licence to Genie Music Corporation, Stone Music Entertainment",222,G,Other
